id	minimum_pValue	call
FBgn0036459	0.0816813825086904	absent
FBgn0036460	3.2889936108767e-07	present
FBgn0036461	0.000993505587355196	present
FBgn0036462	7.32215725098133e-05	present
FBgn0036463	0.0522863705619976	absent
FBgn0036465	3.05203943920564e-10	present
FBgn0036466	0.0387001088053056	absent
FBgn0036467	1.84690423035951e-06	present
FBgn0036468	0.0294763718946152	absent
FBgn0036469	6.96718479631472e-07	present
FBgn0036470	1.95853158059509e-06	present
FBgn0036471	0.00747140796900804	present
FBgn0036474	0.548648645508223	absent
FBgn0036476	6.13139827382272e-06	present
FBgn0036479	0.0657560171153157	absent
FBgn0036480	1.13471371259187e-06	present
FBgn0036481	0.00571786126060974	present
FBgn0036482	7.72040017350564e-07	present
FBgn0036483	0.000195405692112372	present
FBgn0036484	8.10963845483236e-10	present
FBgn0036485	0.003531426020401	present
FBgn0036486	3.87565476157488e-05	present
FBgn0036487	1.3610853882065e-06	present
FBgn0036488	6.65708496979188e-10	present
FBgn0036489	0.000155572957413384	present
FBgn0036490	5.2188691480722e-11	present
FBgn0036491	0.000118540782776734	present
FBgn0036492	1.45284950181206e-05	present
FBgn0036493	0.00613532262715228	present
FBgn0036494	0.709881253992143	absent
FBgn0036495	6.56888360172784e-05	present
FBgn0036496	2.82426063149932e-11	present
FBgn0036497	1.14038656296291e-08	present
FBgn0036498	5.38339061998096e-10	present
FBgn0036499	2.43338661139082e-08	present
FBgn0036500	1.47860565151674e-05	present
FBgn0036501	0.000291903609902606	present
FBgn0036502	1.89450863235494e-10	present
FBgn0036503	0.147548584747804	absent
FBgn0036504	5.58340034857864e-05	present
FBgn0036505	1.20315437345588e-09	present
FBgn0036509	7.55364170282748e-05	present
FBgn0036510	3.63011655319222e-08	present
FBgn0036512	3.95468774647857e-08	present
FBgn0036514	0.000544569007109408	present
FBgn0036515	1.24015336022389e-08	present
FBgn0036516	3.94933278083296e-14	present
FBgn0036518	1.64481104727126e-07	present
FBgn0036519	1.058610528867e-06	present
FBgn0036520	2.18098283489647e-09	present
FBgn0036522	3.46498090928241e-06	present
FBgn0036527	0.00919955928544758	present
FBgn0036528	0.00524806490255696	present
FBgn0036529	0.0913533321342765	absent
FBgn0036531	3.03144785870432e-05	present
FBgn0036532	0.0718462299618925	absent
FBgn0036534	7.22714165251872e-09	present
FBgn0036536	0.000309645624672923	present
FBgn0036537	2.24212737864233e-10	present
FBgn0036538	1.65352677786406e-11	present
FBgn0036544	0.329155250013162	absent
FBgn0036545	6.10598740840944e-05	present
FBgn0036547	0.000272589395692507	present
FBgn0036549	2.59839072587998e-05	present
FBgn0036550	0.00164365453904217	present
FBgn0036551	2.96635967111859e-07	present
FBgn0036552	0.0106920952374445	absent
FBgn0036553	0.00146756310914063	present
FBgn0036556	0.00187367464840092	present
FBgn0036557	0.000134324647573972	present
FBgn0036560	0.110551019905952	absent
FBgn0036563	0.00056934071058874	present
FBgn0036565	0.0183446247907373	absent
FBgn0036566	0.000217995824142592	present
FBgn0036567	0.000564127536275732	present
FBgn0036568	3.7353880065092e-09	present
FBgn0036569	0.06942612213188	absent
FBgn0036570	0.0177140071361574	absent
FBgn0036571	0.004382953200936	present
FBgn0036574	0.0232783566731911	absent
FBgn0036575	0.114943538235708	absent
FBgn0036576	0.000517445977365192	present
FBgn0036577	0.588630199093444	absent
FBgn0036579	0.00446119009464902	present
FBgn0036580	4.40321761686972e-08	present
FBgn0036581	4.642628749064e-06	present
FBgn0036583	NA	absent
FBgn0036584	NA	absent
FBgn0036585	NA	absent
FBgn0036586	0.117532082900035	absent
FBgn0036587	0.0333476051024517	absent
FBgn0036588	0.0224267971390308	absent
FBgn0036589	4.00685264839092e-06	present
FBgn0036590	NA	absent
FBgn0036591	0.150391187282695	absent
FBgn0036592	0.0138904574198721	absent
FBgn0036593	NA	absent
FBgn0036594	NA	absent
FBgn0036595	NA	absent
FBgn0036596	0.138974039942735	absent
FBgn0036597	0.0816520945795875	absent
FBgn0036598	NA	absent
FBgn0036599	4.67173034359812e-10	present
FBgn0036600	0.00125022469204572	present
FBgn0036601	0.00924953498967577	present
FBgn0036602	NA	absent
FBgn0036603	0.192953249505307	absent
FBgn0036605	2.1784194283201e-05	present
FBgn0036606	0.251217815528135	absent
FBgn0036607	0.0104653548422965	absent
FBgn0036608	0.000975679029474972	present
FBgn0036609	1.5199019524048e-11	present
FBgn0036610	NA	absent
FBgn0036612	9.17434866946352e-05	present
FBgn0036614	1.82803871634855e-05	present
FBgn0036617	NA	absent
FBgn0036618	0.442371428038455	absent
FBgn0036619	0.0209186999744554	absent
FBgn0036620	0.0160213182543718	absent
FBgn0036621	0.000167803927896766	present
FBgn0036622	0.00904861676349872	present
FBgn0036623	1.79518125398321e-05	present
FBgn0036624	0.000551100689467328	present
FBgn0036627	0.209732959353946	absent
FBgn0036629	0.0693095096110471	absent
FBgn0036638	0.258279427467638	absent
FBgn0036639	NA	absent
FBgn0036640	0.00187992021137752	present
FBgn0036641	2.41611081324812e-10	present
FBgn0036643	9.23430531465904e-08	present
FBgn0036646	0.000269962140701489	present
FBgn0036648	8.96453998054432e-06	present
FBgn0036652	4.21604335531436e-11	present
FBgn0036654	1.78207683310756e-08	present
FBgn0036655	NA	absent
FBgn0036656	0.115849162400876	absent
FBgn0036659	0.0311620025478128	absent
FBgn0036660	0.000666217646873422	present
FBgn0036661	1.01293956797663e-07	present
FBgn0036662	1.290431554649e-07	present
FBgn0036663	0.000278425548243416	present
FBgn0036665	0.0082503757928839	present
FBgn0036666	7.35220482030748e-12	present
FBgn0036667	1.39814303372791e-05	present
FBgn0036668	1.5015865233008e-05	present
FBgn0036670	1.52120184471558e-06	present
FBgn0036671	5.74493161686088e-06	present
FBgn0036676	0.210931897858684	absent
FBgn0036677	0.000880911817567576	present
FBgn0036678	0.000337160937006216	present
FBgn0036679	0.00183560410020177	present
FBgn0036680	0.0139546202571808	absent
FBgn0036681	NA	absent
FBgn0036684	0.000763635222924088	present
FBgn0036685	9.20217475257176e-10	present
FBgn0036686	2.99585849003352e-05	present
FBgn0036687	1.84077818933898e-13	present
FBgn0036688	0.00157335870666374	present
FBgn0036689	8.83005717774288e-05	present
FBgn0036690	0.0250827345308193	absent
FBgn0036691	0.000364131789902772	present
FBgn0036695	0.00270220616494803	present
FBgn0036696	0.000107502827343805	present
FBgn0036697	3.51740948574504e-07	present
FBgn0036698	0.121146143400195	absent
FBgn0036702	2.24451544041633e-09	present
FBgn0036703	2.37716643969436e-07	present
FBgn0036704	1.26532131193928e-11	present
FBgn0036705	1.32733698565371e-06	present
FBgn0036706	3.60380450713289e-10	present
FBgn0036707	0.203070033029438	absent
FBgn0036708	1.06664807290221e-08	present
FBgn0036709	0.304080295520118	absent
FBgn0036710	5.76344447472964e-08	present
FBgn0036711	NA	absent
FBgn0036712	0.001279519422344	present
FBgn0036713	0.190523682266472	absent
FBgn0036714	1.41865520512691e-06	present
FBgn0036715	0.0806654208421665	absent
FBgn0036716	0.122376175435333	absent
FBgn0036717	0.470089523908931	absent
FBgn0036723	5.56056541110372e-11	present
FBgn0036725	0.377027888699118	absent
FBgn0036726	6.799382275428e-08	present
FBgn0036727	0.00660857868097948	present
FBgn0036728	1.97408995520169e-12	present
FBgn0036729	4.28779727570652e-09	present
FBgn0036730	1.17692280326121e-06	present
FBgn0036731	1.22486228938133e-07	present
FBgn0036732	0.143261776182719	absent
FBgn0036733	1.27590282351073e-05	present
FBgn0036734	8.78095119839556e-08	present
FBgn0036735	0.000196399772497555	present
FBgn0036738	0.00361826764601097	present
FBgn0036740	2.57899011221763e-10	present
FBgn0036741	0.00200196415398927	present
FBgn0036742	0.00172886934023727	present
FBgn0036745	7.90268084799728e-07	present
FBgn0036746	0.00152732402962978	present
FBgn0036747	0.0100898244558472	absent
FBgn0036749	0.0282634498251257	absent
FBgn0036750	0.0570801936711279	absent
FBgn0036751	5.45659505276756e-09	present
FBgn0036752	0.000553143803258652	present
FBgn0036754	0.00854762508674196	present
FBgn0036756	0.00328555430534198	present
FBgn0036757	0.210686959025335	absent
FBgn0036759	0.00227829259077801	present
FBgn0036760	3.1615144158356e-06	present
FBgn0036761	6.12912473446932e-08	present
FBgn0036762	3.79969304758738e-11	present
FBgn0036763	1.02632538835324e-12	present
FBgn0036764	0.00194069801345236	present
FBgn0036765	0.0316749812625603	absent
FBgn0036766	0.000172744531530843	present
FBgn0036767	0.0213323264628223	absent
FBgn0036768	0.227955028408655	absent
FBgn0036769	0.012699286535346	absent
FBgn0036770	0.000376376144235681	present
FBgn0036771	4.21488637979252e-07	present
FBgn0036772	0.00508179143329183	present
FBgn0036773	0.00157773207560676	present
FBgn0036774	9.0571289885048e-08	present
FBgn0036775	2.19202513438733e-06	present
FBgn0036777	0.0152181547520877	absent
FBgn0036778	2.91582320298126e-08	present
FBgn0036780	0.0807384124768695	absent
FBgn0036781	0.740956773424184	absent
FBgn0036782	0.4937873033744	absent
FBgn0036783	0.0232530334572507	absent
FBgn0036784	9.669659918727e-10	present
FBgn0036785	2.38828074098277e-09	present
FBgn0036786	NA	absent
FBgn0036787	4.11536439069252e-06	present
FBgn0036789	0.29093856128556	absent
FBgn0036790	0.719776877550364	absent
FBgn0036791	NA	absent
FBgn0036793	0.00128742593961829	present
FBgn0036795	0.000286918451289796	present
FBgn0036796	0.000117798954381981	present
FBgn0036799	1.584064996722e-06	present
FBgn0036801	0.00189033974813311	present
FBgn0036804	1.44564755749373e-08	present
FBgn0036805	2.59935706121028e-08	present
FBgn0036806	0.0601175059904198	absent
FBgn0036807	1.01764372456896e-06	present
FBgn0036808	2.99276578879012e-05	present
FBgn0036809	6.58428567986031e-05	present
FBgn0036810	0.194866408713261	absent
FBgn0036811	0.00315184682887428	present
FBgn0036812	0.000874710633566316	present
FBgn0036813	6.60228432312596e-06	present
FBgn0036814	1.70005790467241e-07	present
FBgn0036815	0.000650402530886484	present
FBgn0036816	7.55133044139052e-07	present
FBgn0036817	0.0108748279076376	absent
FBgn0036818	0.0198641872564528	absent
FBgn0036819	0.014376632448329	absent
FBgn0036820	1.04903991213895e-07	present
FBgn0036821	0.0191954747772323	absent
FBgn0036822	NA	absent
FBgn0036824	0.000460154197152168	present
FBgn0036825	5.121819878853e-14	present
FBgn0036826	3.56717653666372e-05	present
FBgn0036827	1.06725397301032e-05	present
FBgn0036828	8.8487899387512e-07	present
FBgn0036829	0.000138399797033812	present
FBgn0036830	1.0153554595802e-09	present
FBgn0036831	0.100603989242156	absent
FBgn0036832	6.1621668931664e-06	present
FBgn0036833	0.02738442225558	absent
FBgn0036834	0.00144457796021432	present
FBgn0036835	0.0126235930890383	absent
FBgn0036836	0.0735243868249534	absent
FBgn0036837	3.1573890302107e-05	present
FBgn0036838	0.020337516441214	absent
FBgn0036839	0.213609128605287	absent
FBgn0036842	0.00435544313108643	present
FBgn0036843	0.00131438225020127	present
FBgn0036844	0.0111489189358375	absent
FBgn0036846	1.55040450065815e-05	present
FBgn0036847	0.000430628800650948	present
FBgn0036848	0.000628258311184197	present
FBgn0036849	0.00684860545917288	present
FBgn0036850	5.76617178615468e-06	present
FBgn0036851	0.28229613437426	absent
FBgn0036853	6.56888360172784e-05	present
FBgn0036856	2.49403999356061e-06	present
FBgn0036857	3.67695507596441e-05	present
FBgn0036858	NA	absent
FBgn0036859	NA	absent
FBgn0036860	0.585388278138434	absent
FBgn0036861	NA	absent
FBgn0036862	0.0058080253800432	present
FBgn0036868	0.00039507258128056	present
FBgn0036870	NA	absent
FBgn0036871	0.132131507765576	absent
FBgn0036872	9.26786955808308e-06	present
FBgn0036873	0.00932021594672709	present
FBgn0036874	0.000324602220959409	present
FBgn0036875	1.68832111458575e-06	present
FBgn0036876	1.09131843012209e-05	present
FBgn0036877	0.00102953881058502	present
FBgn0036878	0.266835088994892	absent
FBgn0036879	0.380543411138179	absent
FBgn0036880	0.531783309274178	absent
FBgn0036881	0.08683887615118	absent
FBgn0036882	5.36095529528392e-06	present
FBgn0036886	0.000652410806928943	present
FBgn0036887	1.95985771544299e-06	present
FBgn0036888	2.09874759360373e-06	present
FBgn0036889	0.00307455900027744	present
FBgn0036890	0.317146056720961	absent
FBgn0036891	0.00354349454630662	present
FBgn0036892	4.11488835567344e-07	present
FBgn0036893	2.0649402024621e-05	present
FBgn0036895	3.80774761930629e-09	present
FBgn0036896	0.00974297535692128	present
FBgn0036897	2.7765863003543e-08	present
FBgn0036899	0.0079600699866795	present
FBgn0036900	2.09468380955793e-06	present
FBgn0036905	3.67145102373943e-11	present
FBgn0036906	0.0116183198836585	absent
FBgn0036908	1.22300883837028e-05	present
FBgn0036909	0.000159453771703567	present
FBgn0036910	2.16655527009047e-05	present
FBgn0036911	0.000421366815632316	present
FBgn0036913	2.93541823163741e-06	present
FBgn0036915	4.71691096748396e-06	present
FBgn0036916	2.50398036454313e-05	present
FBgn0036918	2.15529773177316e-13	present
FBgn0036919	1.14118230172497e-07	present
FBgn0036920	1.78606267623888e-07	present
FBgn0036921	4.82756841493432e-06	present
FBgn0036922	0.00343780343824687	present
FBgn0036923	0.0117120866570809	absent
FBgn0036924	4.66048400899252e-10	present
FBgn0036925	9.49071315254892e-11	present
FBgn0036926	0.000971372407480824	present
FBgn0036927	0.000274884274032091	present
FBgn0036928	4.45560797708524e-11	present
FBgn0036929	0.000118723503593243	present
FBgn0036931	1.5851223752974e-08	present
FBgn0036932	1.02010742190383e-07	present
FBgn0036934	0.0656234751782564	absent
FBgn0036935	0.214658358768737	absent
FBgn0036936	NA	absent
FBgn0036937	0.196283315190956	absent
FBgn0036938	0.0433011586676524	absent
FBgn0036939	0.0979688248297808	absent
FBgn0036940	0.000836571963218392	present
FBgn0036941	3.10492454790375e-10	present
FBgn0036942	0.00412845876585132	present
FBgn0036945	4.31581222741208e-05	present
FBgn0036947	NA	absent
FBgn0036948	0.0307761927302586	absent
FBgn0036949	0.179165040735041	absent
FBgn0036950	0.00191467263800672	present
FBgn0036951	NA	absent
FBgn0036952	0.0780580224809756	absent
FBgn0036953	NA	absent
FBgn0036956	0.0477382340425332	absent
FBgn0036958	0.000581049331535628	present
FBgn0036959	0.0130561997433514	absent
FBgn0036962	1.74557211032174e-10	present
FBgn0036964	1.26017392467872e-05	present
FBgn0036967	1.57573613994271e-11	present
FBgn0036969	5.1026410201196e-08	present
FBgn0036970	1.41570755693425e-09	present
FBgn0036972	0.0412000852708899	absent
FBgn0036973	1.24589994347948e-06	present
FBgn0036974	8.05259538508788e-10	present
FBgn0036975	0.00217879353666203	present
FBgn0036977	0.504835616982563	absent
FBgn0036978	0.175906518230754	absent
FBgn0036979	0.0577165586401971	absent
FBgn0036980	0.000349973184048724	present
FBgn0036984	0.371387046763332	absent
FBgn0036985	0.873367303136818	absent
FBgn0036986	0.607058192792495	absent
FBgn0036987	8.32795037742164e-05	present
FBgn0036988	0.00204957647978214	present
FBgn0036990	8.4455573712192e-09	present
FBgn0036991	2.33192449330734e-05	present
FBgn0036992	0.02079905116209	absent
FBgn0036993	0.00324685084156869	present
FBgn0036994	0.000418337114660948	present
FBgn0036995	5.47366072668528e-05	present
FBgn0036996	2.06956371910094e-06	present
FBgn0036997	0.306321531201338	absent
FBgn0036998	2.78216293155243e-10	present
FBgn0036999	0.00585092754543802	present
FBgn0037000	0.00245561134984047	present
FBgn0037001	4.03288232125156e-09	present
FBgn0037003	0.000292466009827476	present
FBgn0037004	3.77044254740704e-05	present
FBgn0037005	0.0119983534559012	absent
FBgn0037007	1.76632190015941e-06	present
FBgn0037008	0.00394333306940237	present
FBgn0037009	0.000104553292374021	present
FBgn0037011	4.7535820630483e-05	present
FBgn0037012	0.000611154040689384	present
FBgn0037013	0.00264040313474147	present
FBgn0037014	NA	absent
FBgn0037015	0.393070676828867	absent
FBgn0037016	3.05197670161292e-05	present
FBgn0037017	0.00749166267204432	present
FBgn0037018	1.08615164037741e-05	present
FBgn0037019	0.00132762707815042	present
FBgn0037020	3.89850063150989e-06	present
FBgn0037021	0.0072768217597596	present
FBgn0037022	1.46700086416762e-05	present
FBgn0037023	1.53597096994434e-10	present
FBgn0037024	5.17874323354292e-10	present
FBgn0037025	0.00142708506926495	present
FBgn0037026	9.65140558489792e-06	present
FBgn0037027	3.49709243532744e-05	present
FBgn0037028	2.50680625890755e-06	present
FBgn0037030	3.44726616884388e-06	present
FBgn0037031	0.00122314369192022	present
FBgn0037035	5.80655068992712e-10	present
FBgn0037036	8.62624173389737e-05	present
FBgn0037037	3.44463581711583e-05	present
FBgn0037038	9.55905264477372e-07	present
FBgn0037039	0.00039778282173168	present
FBgn0037040	1.26747277173626e-07	present
FBgn0037042	0.000140563154290603	present
FBgn0037044	9.32655606296384e-05	present
FBgn0037045	0.00130867721279903	present
FBgn0037046	6.08174630228648e-05	present
FBgn0037050	7.37378054550508e-06	present
FBgn0037051	4.87905095813316e-10	present
FBgn0037057	8.75139814330876e-06	present
FBgn0037059	2.01179235160402e-12	present
FBgn0037060	7.48460091521636e-08	present
FBgn0037061	0.000743938898228948	present
FBgn0037063	1.16024763731817e-08	present
FBgn0037064	5.89179237210076e-14	present
FBgn0037065	0.000758038267439348	present
FBgn0037067	0.276380422511715	absent
FBgn0037068	NA	absent
FBgn0037069	3.80968794728846e-07	present
FBgn0037070	8.4190515420252e-05	present
FBgn0037071	0.00160849233251287	present
FBgn0037073	8.90187832289672e-05	present
FBgn0037074	0.000183554716043461	present
FBgn0037076	0.0182908318197273	absent
FBgn0037078	0.085203741642676	absent
FBgn0037081	1.12662045468534e-05	present
FBgn0037082	6.59303039085292e-05	present
FBgn0037084	1.40557193426296e-10	present
FBgn0037085	0.0857968117851592	absent
FBgn0037086	4.25301816486532e-12	present
FBgn0037087	1.62082666317334e-05	present
FBgn0037090	0.00477290621240722	present
FBgn0037092	0.00357126943267978	present
FBgn0037093	5.38814448848384e-07	present
FBgn0037094	0.000104098342703153	present
FBgn0037098	1.31786374509958e-05	present
FBgn0037099	0.418588801211762	absent
FBgn0037100	0.0727605857804802	absent
FBgn0037101	1.47883658082536e-09	present
FBgn0037102	3.04839279156616e-07	present
FBgn0037105	0.0142936832947347	absent
FBgn0037106	0.000558930814981188	present
FBgn0037107	0.00326062655711862	present
FBgn0037108	2.50308192911596e-05	present
FBgn0037109	2.4141492631999e-05	present
FBgn0037110	6.79847751955248e-05	present
FBgn0037114	0.0483717730197674	absent
FBgn0037115	6.33955948780432e-09	present
FBgn0037116	0.000220592169816161	present
FBgn0037117	6.19136170182148e-06	present
FBgn0037120	4.02075732732376e-06	present
FBgn0037121	4.13408731093872e-07	present
FBgn0037122	0.0247052723451355	absent
FBgn0037123	0.0989104924895344	absent
FBgn0037124	0.0465353886436806	absent
FBgn0037125	NA	absent
FBgn0037126	0.00473786956090911	present
FBgn0037127	0.291901525817432	absent
FBgn0037128	0.0304652516896654	absent
FBgn0037129	0.136200685871503	absent
FBgn0037130	0.343168701416809	absent
FBgn0037131	NA	absent
FBgn0037133	NA	absent
FBgn0037134	5.96807685475416e-06	present
FBgn0037135	3.6172875969729e-12	present
FBgn0037137	0.000300790049326112	present
FBgn0037138	3.57414589731017e-07	present
FBgn0037139	0.199566832536719	absent
FBgn0037140	0.0388672502901953	absent
FBgn0037141	0.0345339242722776	absent
FBgn0037142	0.00327524858090265	present
FBgn0037143	0.000147331770079528	present
FBgn0037144	0.0118292549574739	absent
FBgn0037146	3.58389315588218e-05	present
FBgn0037147	7.41421980919044e-10	present
FBgn0037149	2.39824743877662e-07	present
FBgn0037150	0.00838526380657087	present
FBgn0037151	2.79751600600631e-05	present
FBgn0037153	0.254904091684875	absent
FBgn0037156	3.20066363854568e-06	present
FBgn0037162	NA	absent
FBgn0037163	0.00472910536721116	present
FBgn0037164	2.51100583101077e-06	present
FBgn0037165	0.155622985579053	absent
FBgn0037166	0.000991579496210964	present
FBgn0037167	0.201530276254122	absent
FBgn0037169	2.4537937007601e-07	present
FBgn0037170	4.36136311972492e-07	present
FBgn0037171	0.0318279760250457	absent
FBgn0037172	4.29705130820272e-10	present
FBgn0037174	0.0709117373582852	absent
FBgn0037175	0.0555995586857271	absent
FBgn0037176	7.93289969072036e-10	present
FBgn0037177	0.000151291427119297	present
FBgn0037178	NA	absent
FBgn0037179	0.0078204465594229	present
FBgn0037180	4.67782180105224e-13	present
FBgn0037181	NA	absent
FBgn0037182	3.39773301211872e-07	present
FBgn0037183	0.00156428188465729	present
FBgn0037184	3.69403702908064e-05	present
FBgn0037185	0.000247283226870385	present
FBgn0037186	0.0121614255834777	absent
FBgn0037188	0.0218084215773598	absent
FBgn0037191	1.7157620851496e-10	present
FBgn0037195	1.4580095231551e-10	present
FBgn0037197	7.49838713016056e-05	present
FBgn0037199	9.9958795944948e-09	present
FBgn0037200	8.34500551145804e-05	present
FBgn0037202	1.60749974318987e-06	present
FBgn0037203	6.60098554713864e-05	present
FBgn0037204	0.000175408840831396	present
FBgn0037205	0.00880996283783384	present
FBgn0037206	0.00355005567897726	present
FBgn0037207	0.0174646994177056	absent
FBgn0037213	0.0353758138448227	absent
FBgn0037215	0.000973679896931284	present
FBgn0037217	0.0102847114065284	absent
FBgn0037218	7.89184208779836e-07	present
FBgn0037220	5.04041968095592e-08	present
FBgn0037222	1.49894686163386e-07	present
FBgn0037223	0.435985366730628	absent
FBgn0037224	0.0243566359639774	absent
FBgn0037225	0.0775047764300712	absent
FBgn0037227	0.0171222969291545	absent
FBgn0037228	0.00357138301076527	present
FBgn0037229	0.000648636606910068	present
FBgn0037230	0.00027354594718669	present
FBgn0037231	8.19175287225084e-09	present
FBgn0037232	0.000238174713919411	present
FBgn0037234	2.64511035885693e-06	present
FBgn0037235	2.6432174522616e-06	present
FBgn0037236	0.000541099171851404	present
FBgn0037238	0.0674341087333517	absent
FBgn0037239	6.94893699392452e-10	present
FBgn0037240	6.2149256290216e-06	present
FBgn0037241	0.0004812253900861	present
FBgn0037242	5.92246488327332e-10	present
FBgn0037244	0.000759514144495728	present
FBgn0037248	0.00210480613445726	present
FBgn0037249	4.34780837601988e-09	present
FBgn0037250	8.69958639573912e-05	present
FBgn0037251	4.79337483738222e-05	present
FBgn0037252	4.23259608319896e-07	present
FBgn0037254	7.18298824418712e-06	present
FBgn0037255	4.07222816122216e-06	present
FBgn0037260	0.00106686379555255	present
FBgn0037261	9.35528826694604e-07	present
FBgn0037262	8.26948655083032e-11	present
FBgn0037263	0.0295888125472409	absent
FBgn0037265	0.0045894930654383	present
FBgn0037270	5.93051656677224e-08	present
FBgn0037275	0.00833095339478956	present
FBgn0037276	2.59718657425577e-10	present
FBgn0037279	2.14176513628244e-05	present
FBgn0037280	0.389766256908776	absent
FBgn0037282	1.11759092672363e-07	present
FBgn0037283	4.82754068751988e-13	present
FBgn0037284	7.32612335051844e-07	present
FBgn0037288	0.00449967690366284	present
FBgn0037290	0.01073796383223	absent
FBgn0037291	0.000569363968093232	present
FBgn0037292	0.0947740001407852	absent
FBgn0037293	8.753042173775e-06	present
FBgn0037294	0.0391616684276409	absent
FBgn0037295	0.000222137979951211	present
FBgn0037296	3.16146384130894e-07	present
FBgn0037297	1.53071787744897e-06	present
FBgn0037298	4.2042623009762e-07	present
FBgn0037299	4.28244066633196e-07	present
FBgn0037301	1.41623656843268e-05	present
FBgn0037304	0.545929043446222	absent
FBgn0037305	6.6897455916136e-05	present
FBgn0037307	6.2041252871982e-10	present
FBgn0037310	1.45460324031197e-09	present
FBgn0037312	2.12773884579142e-08	present
FBgn0037313	1.05753125575141e-07	present
FBgn0037315	1.91997227936215e-06	present
FBgn0037317	1.13399040893083e-05	present
FBgn0037320	8.43590499136388e-09	present
FBgn0037322	0.0277105437545308	absent
FBgn0037323	0.00102221555940542	present
FBgn0037324	0.0867245896193634	absent
FBgn0037325	2.1110497069891e-08	present
FBgn0037326	0.00599017109336316	present
FBgn0037327	0.000121195522827186	present
FBgn0037328	1.42459138703712e-10	present
FBgn0037329	2.23289849967749e-13	present
FBgn0037330	3.39789093714596e-05	present
FBgn0037332	0.00232787951013223	present
FBgn0037336	0.00079515733707718	present
FBgn0037338	0.00125196447970766	present
FBgn0037339	1.06711182845263e-07	present
FBgn0037340	0.00195819601447429	present
FBgn0037341	1.56643195151527e-09	present
FBgn0037342	1.20322249844677e-07	present
FBgn0037344	2.66072466910812e-06	present
FBgn0037345	0.000213160150982442	present
FBgn0037347	9.28387352343344e-06	present
FBgn0037350	0.000151781615629113	present
FBgn0037351	3.50326870999386e-10	present
FBgn0037354	0.000131638200571429	present
FBgn0037356	2.31025227777521e-05	present
FBgn0037358	3.36994745499521e-08	present
FBgn0037359	9.63675746872228e-10	present
FBgn0037360	1.43221494142402e-07	present
FBgn0037363	0.000346747621856034	present
FBgn0037364	0.0687798656138698	absent
FBgn0037365	6.01318363129728e-08	present
FBgn0037368	0.000472531471751466	present
FBgn0037369	2.79931361331662e-09	present
FBgn0037370	8.12948734735038e-06	present
FBgn0037371	0.00157222278847696	present
FBgn0037372	0.00101174906823986	present
FBgn0037374	3.9312397050473e-07	present
FBgn0037375	9.94735652456252e-13	present
FBgn0037376	9.12735271995964e-07	present
FBgn0037377	0.00062315719668166	present
FBgn0037378	3.34279342406722e-10	present
FBgn0037379	1.07308678754892e-05	present
FBgn0037382	1.50543657250875e-06	present
FBgn0037383	2.11540421546025e-07	present
FBgn0037384	1.38370612341879e-07	present
FBgn0037385	3.15499507776859e-07	present
FBgn0037386	0.00505512446071848	present
FBgn0037387	0.000919467657781996	present
FBgn0037388	3.98779276417943e-12	present
FBgn0037389	2.78747502393356e-05	present
FBgn0037391	1.0786149872649e-05	present
FBgn0037395	NA	absent
FBgn0037396	0.0333322966569658	absent
FBgn0037397	NA	absent
FBgn0037398	2.74993802652578e-08	present
FBgn0037399	0.219986186668245	absent
FBgn0037402	1.13645667240607e-08	present
FBgn0037405	0.00945373428777152	present
FBgn0037406	NA	absent
FBgn0037408	0.122089436641773	absent
FBgn0037409	0.108627162345179	absent
FBgn0037410	0.0206950554809556	absent
FBgn0037411	0.051992960842041	absent
FBgn0037412	NA	absent
FBgn0037413	0.00156299582635664	present
FBgn0037414	0.295701653002874	absent
FBgn0037415	NA	absent
FBgn0037416	0.0435460281715552	absent
FBgn0037418	0.119563930005065	absent
FBgn0037419	0.0331158705783122	absent
FBgn0037420	0.176755663767716	absent
FBgn0037421	NA	absent
FBgn0037422	0.0841474563074364	absent
FBgn0037424	0.145822010863347	absent
FBgn0037427	0.353980526114306	absent
FBgn0037428	NA	absent
FBgn0037429	NA	absent
FBgn0037430	0.027837798827384	absent
FBgn0037431	7.6795057098519e-07	present
FBgn0037432	1.63116673160308e-09	present
FBgn0037433	6.51179701462168e-06	present
FBgn0037435	0.0019253377147471	present
FBgn0037436	0.0531574056391266	absent
FBgn0037439	0.000100057216293439	present
FBgn0037440	0.000804706607537412	present
FBgn0037442	3.14048473252068e-08	present
FBgn0037443	0.000190566616085584	present
FBgn0037445	2.39066367122032e-05	present
FBgn0037446	2.72407506828846e-10	present
FBgn0037447	0.00122794065239592	present
FBgn0037448	0.0130451536580554	absent
FBgn0037449	0.0011411830541921	present
FBgn0037454	9.43881831452904e-12	present
FBgn0037455	1.52234113754175e-06	present
FBgn0037456	1.92346887022052e-06	present
FBgn0037460	5.84539408095552e-11	present
FBgn0037461	2.2438057119906e-09	present
FBgn0037462	1.78248293977522e-08	present
FBgn0037463	7.52718093633556e-12	present
FBgn0037464	7.10038784582144e-12	present
FBgn0037465	1.26767011425595e-05	present
FBgn0037466	0.00185127526596619	present
FBgn0037467	1.4945101979954e-06	present
FBgn0037468	1.18119426430658e-09	present
FBgn0037469	5.92833975681988e-07	present
FBgn0037470	6.71682335418112e-09	present
FBgn0037472	0.000433962876760804	present
FBgn0037473	0.00273437805443207	present
