id	minimum_pValue	call
FBgn0031547	0.0198341510188823	absent
FBgn0031548	0.00795095229280242	present
FBgn0031549	6.08150483876466e-05	present
FBgn0031550	0.0080703213254618	present
FBgn0031554	6.36235303533522e-11	present
FBgn0031558	2.59378274786088e-05	present
FBgn0031559	0.0184476573225617	absent
FBgn0031560	4.97897469917385e-06	present
FBgn0031561	4.43336407560063e-08	present
FBgn0031562	2.22801420341801e-05	present
FBgn0031563	0.00137270044210697	present
FBgn0031564	0.040986361442856	absent
FBgn0031566	0.000194201413808268	present
FBgn0031568	0.269327766099988	absent
FBgn0031571	0.00780416353879698	present
FBgn0031573	0.00195674026802907	present
FBgn0031574	7.64388985020294e-13	present
FBgn0031575	2.70684455370512e-11	present
FBgn0031579	0.0111473410700952	absent
FBgn0031580	0.016099523843435	absent
FBgn0031585	5.96960272787926e-13	present
FBgn0031589	0.00317809542280086	present
FBgn0031590	3.26649589912811e-10	present
FBgn0031592	2.89464343439414e-05	present
FBgn0031596	2.78836990459355e-08	present
FBgn0031597	9.53620868654772e-05	present
FBgn0031598	0.000259321737790598	present
FBgn0031600	2.29145850671441e-06	present
FBgn0031601	6.1186037618799e-07	present
FBgn0031602	0.53654157344973	absent
FBgn0031603	5.91730984406959e-09	present
FBgn0031604	0.000190293827226831	present
FBgn0031606	0.00105598786006598	present
FBgn0031607	4.63894394287787e-07	present
FBgn0031608	1.1021669532467e-07	present
FBgn0031609	9.32701552828287e-05	present
FBgn0031610	3.87035139437392e-06	present
FBgn0031611	0.00834167621208812	present
FBgn0031613	6.17005198025154e-08	present
FBgn0031617	3.09222697370323e-09	present
FBgn0031619	0.44660410138686	absent
FBgn0031620	1.61525037554916e-09	present
FBgn0031621	9.8679536026617e-05	present
FBgn0031622	0.000203549783190298	present
FBgn0031623	2.76571616859096e-10	present
FBgn0031626	4.00917307039626e-10	present
FBgn0031627	0.0459698375465202	absent
FBgn0031628	0.000400226771999223	present
FBgn0031630	0.00440842310067296	present
FBgn0031631	6.90078414922797e-05	present
FBgn0031632	0.0806717371264645	absent
FBgn0031633	6.8712760019997e-08	present
FBgn0031634	0.0216882735149517	absent
FBgn0031635	1.94079670199436e-05	present
FBgn0031636	2.60158471264692e-05	present
FBgn0031637	6.31511935579032e-09	present
FBgn0031638	1.32380195520003e-09	present
FBgn0031639	4.49179181269186e-05	present
FBgn0031640	0.0001028501715874	present
FBgn0031643	3.55004986939382e-06	present
FBgn0031644	4.83914313907389e-09	present
FBgn0031645	0.00629074558114398	present
FBgn0031646	0.114569467287292	absent
FBgn0031649	1.41805844076242e-05	present
FBgn0031650	0.286564049174177	absent
FBgn0031651	1.15131158710951e-07	present
FBgn0031652	0.00172090640284535	present
FBgn0031653	1.44462329719201e-07	present
FBgn0031654	2.82983061891732e-05	present
FBgn0031655	0.000111121979972723	present
FBgn0031657	2.87465891963703e-07	present
FBgn0031659	8.10035928089652e-09	present
FBgn0031660	8.29630428183522e-08	present
FBgn0031661	0.000208673960234281	present
FBgn0031662	3.39950639754872e-06	present
FBgn0031663	0.000298833687304608	present
FBgn0031664	1.61433009270315e-06	present
FBgn0031668	7.82701471087122e-09	present
FBgn0031670	4.89890524379284e-11	present
FBgn0031673	4.09914666297638e-09	present
FBgn0031675	4.82986566853812e-05	present
FBgn0031676	1.82006075325853e-06	present
FBgn0031677	1.55283692376302e-11	present
FBgn0031678	0.000343551848876805	present
FBgn0031681	0.000113966543178985	present
FBgn0031682	2.77821180950585e-05	present
FBgn0031683	3.12768260137881e-08	present
FBgn0031684	6.25895583916098e-13	present
FBgn0031688	0.00176934201122833	present
FBgn0031689	0.00359977896223283	present
FBgn0031690	2.18993267457402e-10	present
FBgn0031692	0.000119182528574403	present
FBgn0031693	0.00102333059075757	present
FBgn0031694	0.0469573171783336	absent
FBgn0031695	0.00103528710622281	present
FBgn0031696	1.65668588900947e-07	present
FBgn0031697	0.540626775094503	absent
FBgn0031698	0.000246323023826903	present
FBgn0031700	0.000298328458680232	present
FBgn0031701	0.00147320778154141	present
FBgn0031702	0.00826042413853212	present
FBgn0031703	0.00107794817008792	present
FBgn0031707	1.56915364712185e-06	present
FBgn0031708	4.17495196584168e-08	present
FBgn0031710	4.02331039844229e-07	present
FBgn0031711	2.51572509632423e-09	present
FBgn0031713	5.56315867063316e-08	present
FBgn0031715	3.07020006859315e-06	present
FBgn0031716	0.241216666687721	absent
FBgn0031717	1.98529511028653e-06	present
FBgn0031718	0.094085603095705	absent
FBgn0031719	0.00566875270756794	present
FBgn0031720	1.91746164168206e-10	present
FBgn0031721	3.65927454118947e-08	present
FBgn0031722	1.0937797722769e-08	present
FBgn0031723	7.11644405121396e-13	present
FBgn0031724	5.68747244810789e-12	present
FBgn0031725	0.0118076269816481	absent
FBgn0031726	0.386076373246032	absent
FBgn0031728	4.03381306868048e-16	present
FBgn0031729	1.16586114319103e-07	present
FBgn0031730	3.04209944514034e-06	present
FBgn0031731	0.0100620943882199	absent
FBgn0031732	0.0235193297586603	absent
FBgn0031733	2.79020031238604e-08	present
FBgn0031734	0.00939604808678298	present
FBgn0031735	0.322000524541528	absent
FBgn0031736	3.32867179928656e-07	present
FBgn0031737	0.0188497836858528	absent
FBgn0031738	0.000102318693541397	present
FBgn0031739	0.000972530878295724	present
FBgn0031740	0.000291962517375547	present
FBgn0031741	2.49890707359425e-05	present
FBgn0031745	0.00641233280091543	present
FBgn0031746	3.79427594294631e-10	present
FBgn0031747	0.118742652981111	absent
FBgn0031749	1.86064659774076e-07	present
FBgn0031751	2.12056810044154e-22	present
FBgn0031752	0.000176315638186758	present
FBgn0031753	1.90772446210091e-06	present
FBgn0031756	0.09252761872515	absent
FBgn0031757	6.70144737675672e-10	present
FBgn0031758	8.5880620291809e-09	present
FBgn0031759	0.000123720695230688	present
FBgn0031760	0.000802087507570146	present
FBgn0031762	0.0790776834442698	absent
FBgn0031763	0.0151983261826699	absent
FBgn0031764	1.00804642353236e-06	present
FBgn0031765	0.105321595672911	absent
FBgn0031766	0.000781292045118966	present
FBgn0031768	3.33186731222002e-07	present
FBgn0031769	0.000155587235783071	present
FBgn0031770	0.704429940746397	absent
FBgn0031771	3.49580237014747e-06	present
FBgn0031772	3.03634655502788e-13	present
FBgn0031773	8.56966222503078e-05	present
FBgn0031774	1.5997885824695e-08	present
FBgn0031775	0.0391218872289184	absent
FBgn0031776	1.42787052103193e-10	present
FBgn0031777	7.45649725706322e-07	present
FBgn0031779	4.1362846307434e-06	present
FBgn0031782	1.97910977818135e-05	present
FBgn0031784	8.1697721319004e-11	present
FBgn0031785	2.78296012911555e-09	present
FBgn0031786	8.3409934636161e-10	present
FBgn0031791	0.00560729295757548	present
FBgn0031792	NA	absent
FBgn0031799	0.00128616657107895	present
FBgn0031800	0.269358940896189	absent
FBgn0031801	5.67698897820139e-05	present
FBgn0031802	NA	absent
FBgn0031803	NA	absent
FBgn0031804	8.10131187003654e-05	present
FBgn0031805	0.00099387344329926	present
FBgn0031808	0.670940533752026	absent
FBgn0031811	0.42771643560227	absent
FBgn0031813	0.00173100712939213	present
FBgn0031814	6.82801544785335e-05	present
FBgn0031815	6.86820084376944e-06	present
FBgn0031816	0.183179937046259	absent
FBgn0031817	1.20379542346815e-08	present
FBgn0031818	6.99702895197746e-06	present
FBgn0031820	1.78018482511413e-05	present
FBgn0031821	2.75851825280829e-06	present
FBgn0031822	9.95394757851639e-07	present
FBgn0031824	0.00071175595190893	present
FBgn0031826	3.17141093162547e-10	present
FBgn0031829	0.000416545696033713	present
FBgn0031830	3.66222717919599e-07	present
FBgn0031831	2.42154330945859e-11	present
FBgn0031832	1.59164022804758e-09	present
FBgn0031834	0.00580250382769954	present
FBgn0031835	0.012108005406882	absent
FBgn0031836	0.000409196969086786	present
FBgn0031837	0.14947094990172	absent
FBgn0031844	6.17948755764276e-06	present
FBgn0031848	0.000132715007604898	present
FBgn0031849	2.09162213332639e-11	present
FBgn0031850	1.81052553338446e-08	present
FBgn0031851	2.35806705014865e-05	present
FBgn0031853	4.23653561501837e-12	present
FBgn0031854	0.447129509400936	absent
FBgn0031855	0.361545413584814	absent
FBgn0031856	6.44521379149701e-07	present
FBgn0031857	0.0315353546595308	absent
FBgn0031858	9.55806012233478e-09	present
FBgn0031859	1.21354573960344e-16	present
FBgn0031860	0.0441641938715711	absent
FBgn0031861	1.40056937734952e-09	present
FBgn0031865	0.00587177316026338	present
FBgn0031866	0.00582866822521457	present
FBgn0031868	0.00458644278422736	present
FBgn0031869	0.000411027972669578	present
FBgn0031871	1.62358014509191e-11	present
FBgn0031872	0.0208209793324208	absent
FBgn0031873	2.75710176607104e-05	present
FBgn0031874	0.0858343532323404	absent
FBgn0031875	0.0339632286028281	absent
FBgn0031876	8.01403718691336e-05	present
FBgn0031877	0.0451035093516578	absent
FBgn0031878	1.08679899710577e-11	present
FBgn0031879	0.0564925055801655	absent
FBgn0031881	1.28465425120679e-05	present
FBgn0031882	2.70735906726421e-07	present
FBgn0031883	0.000221347314666582	present
FBgn0031885	0.00082134204093423	present
FBgn0031886	5.6420469588225e-05	present
FBgn0031887	0.558970506032796	absent
FBgn0031888	0.000327036886679734	present
FBgn0031893	5.74632625116958e-05	present
FBgn0031894	0.0605691042319152	absent
FBgn0031895	1.07287957903103e-05	present
FBgn0031896	1.9461047762101e-10	present
FBgn0031897	5.52256465639194e-06	present
FBgn0031900	0.0555928509290945	absent
FBgn0031902	0.088596015140916	absent
FBgn0031903	0.339684952435152	absent
FBgn0031904	0.000400340765244876	present
FBgn0031905	1.61505749567387e-08	present
FBgn0031906	0.0429785014266282	absent
FBgn0031907	0.00030008622398203	present
FBgn0031908	0.000320596593804607	present
FBgn0031909	3.85965926867229e-05	present
FBgn0031910	0.00613879093227921	present
FBgn0031913	2.85790771162931e-06	present
FBgn0031914	0.00181515700362193	present
FBgn0031918	4.28448677138464e-05	present
FBgn0031920	1.09432995057469e-10	present
FBgn0031925	0.242826090193424	absent
FBgn0031926	0.141444067321626	absent
FBgn0031929	0.000355097370232538	present
FBgn0031930	0.00660990185884156	present
FBgn0031935	0.00763904636255708	present
FBgn0031936	0.0427360113699595	absent
FBgn0031937	0.0802091897818532	absent
FBgn0031939	0.0247671462824391	absent
FBgn0031940	0.00227759560951517	present
FBgn0031941	8.59654726834296e-11	present
FBgn0031942	0.00136895474432273	present
FBgn0031945	0.00050133114956238	present
FBgn0031946	2.50817355650692e-14	present
FBgn0031947	1.01896280133018e-05	present
FBgn0031948	0.000949856404446546	present
FBgn0031950	6.89716699594095e-08	present
FBgn0031951	7.46142911981088e-06	present
FBgn0031952	1.95480005904705e-10	present
FBgn0031954	7.26094998820092e-09	present
FBgn0031955	0.702768266823894	absent
FBgn0031957	0.477544213692192	absent
FBgn0031959	0.467467440864023	absent
FBgn0031961	0.293087758982395	absent
FBgn0031968	0.00303753603595173	present
FBgn0031969	0.00818020004706771	present
FBgn0031970	0.0861916154625996	absent
FBgn0031971	7.0240398091791e-09	present
FBgn0031972	0.000292176468465907	present
FBgn0031973	0.0336374117068771	absent
FBgn0031974	0.00618712729390188	present
FBgn0031975	0.114516455749498	absent
FBgn0031976	0.166162457656105	absent
FBgn0031977	8.08818875218578e-09	present
FBgn0031979	5.53870344823396e-09	present
FBgn0031980	1.3733181344912e-11	present
FBgn0031981	0.000764596510278477	present
FBgn0031985	3.2149591318204e-05	present
FBgn0031986	3.48483826606932e-07	present
FBgn0031987	6.74122045593e-06	present
FBgn0031988	3.21527070030571e-06	present
FBgn0031990	1.06464260532935e-06	present
FBgn0031992	2.47913198740718e-08	present
FBgn0031995	7.80732538343196e-05	present
FBgn0031996	1.7490448322999e-05	present
FBgn0031997	1.75797386293213e-07	present
FBgn0031998	8.48950858770296e-05	present
FBgn0031999	0.178670101596857	absent
FBgn0032000	8.28766896335214e-08	present
FBgn0032001	3.55513138490196e-07	present
FBgn0032002	4.60499560896648e-06	present
FBgn0032003	2.86880018082525e-10	present
FBgn0032004	4.26448985248158e-10	present
FBgn0032005	6.16555393920438e-08	present
FBgn0032006	0.000273985322556374	present
FBgn0032008	0.0018409047324781	present
FBgn0032010	1.03994559596964e-09	present
FBgn0032013	0.0206767988426759	absent
FBgn0032014	1.30539329185612e-05	present
FBgn0032015	1.37716462589906e-07	present
FBgn0032016	0.000396507602574847	present
FBgn0032017	1.1565482191331e-05	present
FBgn0032018	6.015181825479e-05	present
FBgn0032020	6.8059660892058e-05	present
FBgn0032021	0.0787865875630404	absent
FBgn0032022	0.00365047883691345	present
FBgn0032023	0.487849832974957	absent
FBgn0032024	0.152606368821474	absent
FBgn0032025	2.66189146092778e-08	present
FBgn0032026	0.00500312790112224	present
FBgn0032029	4.43363941575534e-05	present
FBgn0032030	2.7130189541196e-06	present
FBgn0032031	0.00101807021499236	present
FBgn0032032	0.00118145992981177	present
FBgn0032033	0.000296980793653356	present
FBgn0032034	0.00026059390148714	present
FBgn0032036	0.000111893762835321	present
FBgn0032039	1.19387747186105e-09	present
FBgn0032040	0.00150974890798772	present
FBgn0032042	0.00422789281629618	present
FBgn0032047	1.38133969428446e-10	present
FBgn0032048	0.0981388637943576	absent
FBgn0032049	6.05658312857315e-07	present
FBgn0032050	1.68895106220202e-09	present
FBgn0032051	5.39306963409599e-05	present
FBgn0032052	1.23580438278914e-06	present
FBgn0032053	3.20825696542175e-09	present
FBgn0032054	1.45654527947005e-06	present
FBgn0032055	9.1908643211331e-05	present
FBgn0032057	0.42080403608512	absent
FBgn0032058	0.465437238874129	absent
FBgn0032059	1.82029703279165e-05	present
FBgn0032061	7.28014533050472e-13	present
FBgn0032065	1.83268299740232e-08	present
FBgn0032066	0.000619981763522886	present
FBgn0032067	0.134649815192903	absent
FBgn0032068	1.33000386369023e-05	present
FBgn0032069	1.56188551942855e-05	present
FBgn0032072	2.41886646512514e-09	present
FBgn0032074	0.000166935517414387	present
FBgn0032075	2.53215564321805e-07	present
FBgn0032076	3.15859130302126e-06	present
FBgn0032077	0.000112022234648475	present
FBgn0032078	0.000924569227022145	present
FBgn0032079	0.00751230276772924	present
FBgn0032080	0.0457790540973618	absent
FBgn0032082	0.467915196393228	absent
FBgn0032083	0.111092498458429	absent
FBgn0032084	0.000143494974418518	present
FBgn0032085	0.0156852254368498	absent
FBgn0032086	0.0241578453119702	absent
FBgn0032087	1.68504968482497e-05	present
FBgn0032088	0.000390183119641951	present
FBgn0032089	4.77875000564035e-07	present
FBgn0032090	5.62440867406341e-09	present
FBgn0032094	1.93496182400779e-05	present
FBgn0032095	0.210134309899506	absent
FBgn0032096	0.256134952058679	absent
FBgn0032100	0.0495802819726872	absent
FBgn0032101	1.40018591340488e-10	present
FBgn0032104	5.94185327744568e-07	present
FBgn0032105	6.10825008750798e-06	present
FBgn0032109	1.14471997208242e-07	present
FBgn0032110	4.70706770227104e-09	present
FBgn0032111	2.23784790785165e-10	present
FBgn0032115	1.82422482896336e-09	present
FBgn0032116	0.172788377499084	absent
FBgn0032117	1.98559964241953e-11	present
FBgn0032119	0.0437928857606339	absent
FBgn0032120	0.00299179208099706	present
FBgn0032122	8.11878382837698e-11	present
FBgn0032123	2.04861138884692e-08	present
FBgn0032124	0.17268575123081	absent
FBgn0032125	NA	absent
FBgn0032126	0.241690172906746	absent
FBgn0032127	0.216761679994999	absent
FBgn0032129	0.00785441002978938	present
FBgn0032130	0.000316261835654826	present
FBgn0032131	2.09455292525459e-06	present
FBgn0032132	0.578115024625552	absent
FBgn0032135	2.32511780170796e-08	present
FBgn0032136	0.0142211424096065	absent
FBgn0032138	4.02501743415337e-09	present
FBgn0032139	0.00226809444390456	present
FBgn0032140	8.7784336630367e-05	present
FBgn0032143	0.524522742080121	absent
FBgn0032144	1.86952539497408e-06	present
FBgn0032147	5.74112761663644e-07	present
FBgn0032149	3.93624525201231e-06	present
FBgn0032150	1.96177220493281e-06	present
FBgn0032151	0.403691814216796	absent
FBgn0032153	4.56020934224646e-06	present
FBgn0032154	0.0355190212474467	absent
FBgn0032156	3.41440249707109e-06	present
FBgn0032157	0.000183769475242401	present
FBgn0032160	2.11697093982655e-05	present
FBgn0032161	0.0747128610914115	absent
FBgn0032162	0.000108118760786926	present
FBgn0032163	6.01013171495196e-05	present
FBgn0032166	0.000271503563522935	present
FBgn0032167	0.00299736852832672	present
FBgn0032168	0.00104970105230704	present
FBgn0032169	0.00240538124532372	present
FBgn0032170	6.34949101802988e-05	present
FBgn0032171	9.31353388383588e-05	present
FBgn0032172	4.8785895183924e-07	present
FBgn0032175	1.01197432693766e-05	present
FBgn0032176	5.86055293613406e-06	present
FBgn0032178	0.11555372094961	absent
FBgn0032181	0.53122520389521	absent
FBgn0032184	0.176640886953452	absent
FBgn0032187	0.055058818464534	absent
FBgn0032188	6.89119182992982e-05	present
FBgn0032189	1.89657353069119e-06	present
FBgn0032191	7.0447699028982e-05	present
FBgn0032192	0.00505154265896878	present
FBgn0032193	2.6219316261459e-07	present
FBgn0032194	0.00110973026030059	present
FBgn0032195	0.00670678992407694	present
FBgn0032196	1.53561054192695e-08	present
FBgn0032197	0.000582078671291687	present
FBgn0032198	1.99641247951541e-09	present
FBgn0032200	4.35201962174808e-08	present
FBgn0032202	1.6989868833442e-08	present
FBgn0032204	0.00100392529513025	present
FBgn0032205	2.11891390761927e-05	present
FBgn0032208	1.12851315256648e-08	present
FBgn0032209	0.000254730880531288	present
FBgn0032210	1.33060270055546e-09	present
FBgn0032211	0.081626917515974	absent
FBgn0032213	7.11043353816e-05	present
FBgn0032214	1.02303088081555e-10	present
FBgn0032216	2.37319422194461e-08	present
FBgn0032217	2.05748537074214e-07	present
FBgn0032218	6.02611206290901e-06	present
FBgn0032219	7.89285899289312e-11	present
FBgn0032221	0.00160764135116701	present
FBgn0032222	2.23136704047394e-06	present
FBgn0032223	2.04250661945242e-05	present
FBgn0032224	2.20754452814057e-05	present
FBgn0032225	0.188747045332311	absent
FBgn0032228	0.0429667055810622	absent
FBgn0032229	4.43808243577972e-12	present
FBgn0032230	0.0395260954299685	absent
FBgn0032231	6.44709757695804e-08	present
FBgn0032233	0.000973560038456019	present
FBgn0032234	0.000270911062779196	present
FBgn0032235	0.000538573790461916	present
FBgn0032236	2.58794352868696e-07	present
FBgn0032240	4.33966530648574e-06	present
FBgn0032242	2.32231962547184e-08	present
FBgn0032243	0.000852389902729413	present
FBgn0032244	3.91089283723773e-05	present
FBgn0032246	1.57535721200444e-07	present
FBgn0032247	0.000335626457278389	present
FBgn0032248	1.60575360144541e-11	present
FBgn0032249	0.0166797324532342	absent
FBgn0032250	9.17676957115251e-07	present
FBgn0032251	1.77161724272985e-06	present
FBgn0032252	0.000105813111035328	present
FBgn0032253	0.000739356139794216	present
FBgn0032256	0.0337582052278834	absent
FBgn0032258	0.000115971154172674	present
FBgn0032259	8.81600658968976e-06	present
FBgn0032260	0.0506631408781198	absent
FBgn0032261	5.20030205835279e-07	present
FBgn0032262	0.0127962713500993	absent
FBgn0032264	0.000341719003962123	present
FBgn0032265	0.00277558338794113	present
FBgn0032266	0.259232780496599	absent
FBgn0032268	5.2669981283139e-11	present
FBgn0032269	1.95342482358371e-15	present
FBgn0032271	1.91002189714405e-07	present
FBgn0032280	NA	absent
FBgn0032281	0.114666441250356	absent
FBgn0032282	0.00432999701630725	present
FBgn0032283	0.0145681534744122	absent
FBgn0032284	NA	absent
FBgn0032285	2.14690903379516e-05	present
FBgn0032286	0.418632536751844	absent
FBgn0032287	0.0090493504632831	present
FBgn0032289	0.450305793316449	absent
FBgn0032290	1.44800469099798e-07	present
FBgn0032291	1.63322807818794e-09	present
FBgn0032292	3.87469251166306e-10	present
FBgn0032293	2.34006428067288e-09	present
FBgn0032294	2.06519616361666e-06	present
FBgn0032295	0.000222257561340451	present
FBgn0032296	0.000206990376508276	present
FBgn0032297	9.6492501556998e-06	present
FBgn0032298	0.000266380566498086	present
FBgn0032299	0.154313550500195	absent
FBgn0032303	NA	absent
FBgn0032304	0.488128604925579	absent
FBgn0032305	5.519405952043e-05	present
FBgn0032311	0.176209777534194	absent
FBgn0032312	2.03401428196442e-09	present
FBgn0032313	1.18750587982408e-07	present
FBgn0032314	7.40899984000962e-11	present
FBgn0032315	4.01053073200618e-08	present
FBgn0032318	4.77432504148718e-07	present
FBgn0032321	9.08930898215196e-06	present
FBgn0032322	0.000146146812978251	present
FBgn0032329	0.000625793909053986	present
FBgn0032330	6.4422135740655e-05	present
FBgn0032331	0.0671261091411231	absent
FBgn0032335	1.61212930564005e-05	present
FBgn0032336	0.0254289909864036	absent
FBgn0032337	0.102963121519062	absent
FBgn0032338	3.27702253829828e-06	present
FBgn0032339	6.14194014381225e-07	present
FBgn0032341	0.000389812044024844	present
FBgn0032343	0.165870009949411	absent
FBgn0032345	4.91488355874324e-09	present
FBgn0032346	2.3179752105539e-05	present
FBgn0032348	0.000416276449896776	present
FBgn0032350	1.51039713433175e-05	present
FBgn0032354	4.09006144408525e-05	present
FBgn0032358	3.63601121299557e-06	present
FBgn0032360	1.4301022904562e-15	present
FBgn0032362	0.2909982997301	absent
FBgn0032363	0.00446375351559028	present
FBgn0032364	7.13656582852533e-09	present
FBgn0032365	9.2187744939741e-10	present
FBgn0032366	6.14411757606342e-09	present
FBgn0032368	4.12040548236975e-05	present
FBgn0032369	1.54043822383701e-06	present
FBgn0032370	2.7859986611792e-12	present
FBgn0032371	8.78073378974562e-13	present
FBgn0032372	1.04521737954425e-11	present
FBgn0032373	5.1899913355373e-06	present
FBgn0032374	2.32938688744145e-08	present
FBgn0032375	2.1896916008086e-08	present
FBgn0032376	7.60016148834678e-08	present
FBgn0032377	0.00342269977180398	present
FBgn0032378	1.64747306058322e-06	present
FBgn0032381	0.00358964148776227	present
FBgn0032382	0.00284333828248452	present
FBgn0032385	8.60268677460252e-10	present
FBgn0032387	0.0343647084771389	absent
FBgn0032388	1.36124488596793e-06	present
FBgn0032390	1.92571054683311e-05	present
FBgn0032391	0.00605059453730301	present
FBgn0032393	4.02225075885996e-06	present
FBgn0032394	1.31325683811411e-05	present
FBgn0032395	0.0113771923278856	absent
FBgn0032397	1.44917381841373e-10	present
FBgn0032398	2.03017065693937e-07	present
FBgn0032399	6.3635023429317e-05	present
FBgn0032400	2.65261170567616e-13	present
FBgn0032401	0.0128189123711617	absent
FBgn0032402	0.00168551368069346	present
FBgn0032404	7.03233064357602e-09	present
FBgn0032405	0.000662507563979499	present
FBgn0032406	0.419209346608138	absent
FBgn0032407	2.90951734494216e-06	present
FBgn0032408	6.19338017428512e-07	present
FBgn0032409	0.000542456891069601	present
FBgn0032414	0.14077558571106	absent
FBgn0032415	0.00140626791929657	present
FBgn0032416	0.0477685384189824	absent
FBgn0032419	1.31168903522669e-08	present
FBgn0032420	9.25232931091509e-05	present
FBgn0032421	1.36451528792436e-05	present
FBgn0032422	5.16076437546509e-06	present
FBgn0032424	1.34714020861225e-10	present
FBgn0032428	2.32807357775039e-07	present
FBgn0032429	3.05651731352299e-09	present
FBgn0032430	0.000329048179958193	present
FBgn0032431	1.82495286101068e-09	present
FBgn0032433	0.0114492082132681	absent
FBgn0032434	1.05654714020513e-05	present
FBgn0032435	0.0318023627324669	absent
FBgn0032436	0.209839209614305	absent
FBgn0032437	0.395676090866977	absent
FBgn0032439	1.14537911788034e-06	present
FBgn0032442	0.416679091248669	absent
FBgn0032444	1.92959455281318e-07	present
FBgn0032445	1.28824323058729e-08	present
FBgn0032446	0.000233665357448152	present
FBgn0032447	7.2396613471314e-07	present
FBgn0032448	3.39600332699689e-11	present
FBgn0032449	0.000293143098115052	present
FBgn0032450	0.00387209115978038	present
FBgn0032451	0.000117600225360562	present
FBgn0032452	0.000629206449402442	present
FBgn0032453	5.35428545771658e-09	present
FBgn0032454	1.21547347263876e-06	present
FBgn0032455	4.61286104200882e-07	present
FBgn0032456	1.43355939100103e-05	present
FBgn0032457	4.53486580894635e-09	present
FBgn0032462	0.0058373287706781	present
FBgn0032464	1.46791989538313e-11	present
FBgn0032465	2.38548981737654e-07	present
FBgn0032467	3.26742283458764e-09	present
FBgn0032470	0.441063202247399	absent
FBgn0032471	1.41123062703448e-09	present
FBgn0032472	4.63051689272156e-05	present
FBgn0032473	6.54793950216918e-06	present
FBgn0032474	2.44323351583372e-12	present
FBgn0032475	0.000446274003606594	present
FBgn0032476	9.74049604690284e-06	present
FBgn0032477	0.000458047312470381	present
FBgn0032478	4.71658327757735e-11	present
FBgn0032479	6.05858064849042e-05	present
FBgn0032480	9.40344961131084e-05	present
FBgn0032481	1.89938193580591e-11	present
FBgn0032482	2.94136728005844e-11	present
FBgn0032483	2.06761676704863e-10	present
FBgn0032484	0.0738964213325392	absent
FBgn0032485	4.40587637205639e-06	present
FBgn0032486	0.000293409680146433	present
FBgn0032487	1.22798877485374e-07	present
FBgn0032488	1.57954250316498e-06	present
FBgn0032489	0.0133214439221762	absent
FBgn0032490	NA	absent
FBgn0032491	0.304645399012768	absent
FBgn0032492	3.106026731043e-11	present
FBgn0032493	0.299097376312558	absent
FBgn0032494	4.8786573004029e-05	present
FBgn0032495	0.00149119407636519	present
FBgn0032499	1.54618879036858e-05	present
FBgn0032503	4.8476627040603e-08	present
FBgn0032505	1.13568369803605e-05	present
FBgn0032506	0.579296575519225	absent
FBgn0032507	0.0582023090589971	absent
FBgn0032509	1.12963206095412e-09	present
FBgn0032511	1.57235623526945e-09	present
FBgn0032512	5.91062492559632e-07	present
FBgn0032513	1.19144239090116e-08	present
FBgn0032514	3.4385187687281e-05	present
FBgn0032515	2.14582059518622e-11	present
FBgn0032516	5.94277366105357e-10	present
FBgn0032517	0.00083217100889327	present
FBgn0032518	3.82135528166144e-13	present
FBgn0032519	4.51731980836886e-11	present
FBgn0032520	1.25746361539839e-11	present
FBgn0032521	0.00228928565185904	present
FBgn0032522	1.31344183381303e-07	present
FBgn0032523	0.131404656570462	absent
FBgn0032524	6.48418555331019e-05	present
FBgn0032525	4.9147236533386e-10	present
FBgn0032530	2.03248365019325e-11	present
FBgn0032533	1.04789130014091e-10	present
FBgn0032535	0.0619114686978773	absent
FBgn0032536	0.130721662076729	absent
FBgn0032538	0.3452680237792	absent
FBgn0032549	0.270088297479653	absent
FBgn0032551	0.0326239688003465	absent
FBgn0032553	6.31649025011373e-10	present
FBgn0032554	1.80239324686754e-09	present
FBgn0032563	6.57468518806272e-11	present
FBgn0032577	1.44756036756218e-10	present
FBgn0032582	0.0339806835578855	absent
FBgn0032585	0.651832101581062	absent
FBgn0032586	6.13624055100093e-10	present
FBgn0032587	0.00725098188015162	present
FBgn0032588	7.39722726483345e-13	present
FBgn0032590	7.745819425455e-12	present
FBgn0032593	0.00501573229365022	present
FBgn0032595	3.41866734848888e-08	present
FBgn0032596	9.35782516707588e-08	present
FBgn0032597	4.89531401373022e-06	present
FBgn0032598	0.0174979698060932	absent
FBgn0032600	4.00957462250367e-06	present
FBgn0032601	0.127122223779064	absent
FBgn0032602	NA	absent
FBgn0032603	0.0156484359585332	absent
FBgn0032609	9.27852605182164e-11	present
FBgn0032612	0.000215419707234013	present
FBgn0032613	0.140895195356726	absent
FBgn0032614	0.00126118419378485	present
FBgn0032615	0.259790204665658	absent
FBgn0032618	0.000433801857440573	present
FBgn0032620	0.00540907114642641	present
FBgn0032624	9.59406581679216e-12	present
FBgn0032625	5.79115839606876e-09	present
FBgn0032626	1.57219157149513e-11	present
FBgn0032629	0.004170928851656	present
FBgn0032631	0.486319886201147	absent
FBgn0032632	2.31055324949116e-11	present
FBgn0032633	1.13182238958806e-05	present
FBgn0032634	3.81237392816883e-07	present
FBgn0032635	6.40409647036896e-07	present
FBgn0032636	9.56296770344958e-11	present
FBgn0032637	4.19782442047762e-13	present
FBgn0032638	0.0128686541237486	absent
FBgn0032639	0.117935708636281	absent
FBgn0032640	7.10194087481196e-13	present
